scenario_id,scenario_type,lower_rest_days,upper_rest_days,event,band,measurement_mode,redshift_adopted,publication_reference_mjd,reference_epoch_type,eligible_N,retained_N,excluded_N,retained_fraction,retained_pre_reference_N,retained_at_reference_N,retained_post_reference_N,retained_mjd_min,retained_mjd_max,retained_first_minus_reference_rest_days,retained_last_minus_reference_rest_days,retained_span_rest_days,retained_median_positive_cadence_rest_days,retained_p90_positive_cadence_rest_days,retained_max_gap_rest_days,temporal_window_scenario_applied,final_fitting_window_selected,model_time_defined,reference_epoch_limitation
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,5,15,0.25,1,0,4,59143.278646855004,59874.46088674,-8.488926341758747,703.2070769724951,711.6960033142539,177.2152252525863,203.25000769141002,204.10075737312516,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,5,15,0.25,1,0,4,59143.278646855004,59874.46088674,-8.488926341758747,703.2070769724951,711.6960033142539,177.2152252525863,203.25000769141002,204.10075737312516,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,313,370,0.4582723279648609,20,0,293,59121.49187499983,59901.51525459997,-29.695073877404308,729.540437423323,759.2355113007274,0.9353000836071916,3.812127362891918,134.49894664089888,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,346,455,0.43196004993757803,20,0,326,59121.47313660011,59901.49124999996,-29.71331289288583,729.5170725534493,759.2303854463352,0.9226993908369034,3.0030226011489374,95.68684196703043,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,5,16,0.23809523809523808,0,0,5,59185.03460178,59915.97587665,48.86029896632511,621.249707635084,572.3894086687588,143.45010300313618,163.3597269788557,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,5,16,0.23809523809523808,0,0,5,59185.03460178,59915.97587665,48.86029896632511,621.249707635084,572.3894086687588,143.45010300313618,163.3597269788557,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,199,222,0.47268408551068886,0,0,199,59150.516018500086,60054.26151619991,21.82930187947259,729.5391669537302,707.7098650742576,1.5043940093549157,5.460993469034204,112.96859146449525,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,62,17,0.7848101265822784,0,0,62,59189.53078699997,60054.388553199824,52.38119577131364,729.6386477680693,677.2574519967555,4.698158653136473,18.76569796388585,113.77597595955199,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,299,232,0.5630885122410546,0,0,299,59137.53096059989,60052.27799770003,11.660893187073157,727.9859026625155,716.3250094754424,0.793340681383303,4.686693367223746,67.25283868438743,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,5,16,0.23809523809523808,0,0,5,59182.387754945,59913.501500935,2.44830144933124,609.6856320058142,607.237330556483,152.35323246262874,173.49628768604583,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,5,16,0.23809523809523808,0,0,5,59182.387754945,59913.501500935,2.44830144933124,609.6856320058142,607.237330556483,152.35323246262874,173.49628768604583,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,121,97,0.555045871559633,9,0,112,59149.505381899886,60058.29887730023,-24.862639618036958,729.949233638062,754.8118732560989,1.7326360050530059,9.189393779029295,128.08654792343833,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,173,109,0.6134751773049646,13,0,160,59143.52444439987,59984.341851899866,-29.83019568117535,668.5231328071958,698.3533284883712,1.6451191031018217,5.862286752260034,97.45799111313747,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.046423,59355.864978,-10.369759538010246,162.70470320931344,173.07446274732368,4.1186050364462545,13.024282874182,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.045444,59355.864061,-10.37068635803934,162.70383508472992,173.07452144276925,4.118462557987124,13.02431364195639,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,16,1,0.9411764705882353,5,0,11,59173.053128,59355.874285,-10.363411909495824,162.71351415317434,173.07692606267017,4.9398371674767185,13.104804316953455,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.044009,59355.862281,-10.372044873617856,162.7021499573999,173.07419483101776,4.118176654360905,13.02412146170839,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.048803,59355.867634,-10.367506390232073,162.70721764650384,173.07472403673592,4.119024424881786,13.024310328506093,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,W1,FLUX,0.0563,59184.0,bolometric_peak,21,5,16,0.23809523809523808,1,0,4,59158.45764373,59889.65510792,-24.18096778377508,668.0442184227965,692.2251862065715,172.40485721385932,192.0926742156625,192.90699478368307,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,5,16,0.23809523809523808,1,0,4,59158.45764373,59889.65510792,-24.18096778377508,668.0442184227965,692.2251862065715,172.40485721385932,192.0926742156625,192.90699478368307,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,114,155,0.42379182156133827,13,0,101,59155.18285880005,59932.12321759993,-27.281209126147996,708.2488096184153,735.5300187445633,1.9252540001087226,9.408182713086662,182.02252532434397,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,44,20,0.6875,0,0,44,59399.43984950008,59902.22737269988,203.95706664780715,679.9463908926278,475.9893242448207,4.739300009298057,14.930954425987435,185.8534529018016,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_730,bounded_reference_anchored_sensitivity_grid,-30.0,730.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,142,182,0.4382716049382716,17,0,125,59154.187384299934,59924.17193289986,-28.223625579916774,700.721322446141,728.9449480260578,1.87348130251745,8.485977847224682,171.68688705857744,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,62,17,0.7848101265822784,2,0,60,58405.480409999844,58606.2734375,-22.491073221726747,169.5212315798533,192.01230480158006,2.2935533072590437,6.3184778814799225,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,55,0,1.0,11,0,44,58746.5,58907.47,-17.239171337661183,141.33165210367258,158.57082344133377,2.8025967117523507,6.126308945653228,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,2,18,0.1,1,0,1,59143.278646855004,59300.63709439,-8.488926341758747,144.67586909419737,153.1647954359561,153.1647954359561,153.1647954359561,153.1647954359561,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,2,18,0.1,1,0,1,59143.278646855004,59300.63709439,-8.488926341758747,144.67586909419737,153.1647954359561,153.1647954359561,153.1647954359561,153.1647954359561,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,181,502,0.26500732064421667,20,0,161,59121.49187499983,59336.23361109989,-29.695073877404308,179.32372744251168,209.01880131991598,0.9269972648499515,2.917169547759101,14.525948431971663,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,181,620,0.22596754057428214,20,0,161,59121.47313660011,59336.32319439994,-29.71331289288583,179.41092331945504,209.12423621234086,0.927216949847091,2.054549718602406,15.605600556953107,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,2,19,0.09523809523809523,0,0,2,59185.03460178,59343.15324826,48.86029896632511,172.68069558340014,123.82039661707503,123.82039661707503,123.82039661707503,123.82039661707503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,2,19,0.09523809523809523,0,0,2,59185.03460178,59343.15324826,48.86029896632511,172.68069558340014,123.82039661707503,123.82039661707503,123.82039661707503,123.82039661707503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,88,333,0.20902612826603326,0,0,88,59150.516018500086,59352.2066434999,21.82930187947259,179.7702768205953,157.94097494112273,1.5016931087980534,3.783951856023811,13.344834925506202,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,29,50,0.3670886075949367,0,0,29,59189.53078699997,59348.27575229993,52.38119577131364,176.69205348467617,124.31085771336252,2.4215101803008965,8.042740696944886,15.562271573868875,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,136,395,0.256120527306968,16,0,120,59046.17189810006,59352.24053240009,-59.881050822192584,179.7968147220729,239.67786554426547,0.7886503521898526,3.6026150040684453,63.70406617069895,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,73,145,0.3348623853211009,9,0,64,59149.505381899886,59385.20368060004,-24.862639618036958,170.90006694355262,195.76270656158957,1.678120556629365,5.824551843857065,17.419058389024208,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,93,189,0.32978723404255317,24,0,69,59135.51871530013,59385.21611109981,-36.47947234208533,170.91039127891264,207.38986362099797,1.6489738787592474,4.972831653106179,15.707643106626193,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.046423,59355.864978,-10.369759538010246,162.70470320931344,173.07446274732368,4.1186050364462545,13.024282874182,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.045444,59355.864061,-10.37068635803934,162.70383508472992,173.07452144276925,4.118462557987124,13.02431364195639,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,16,1,0.9411764705882353,5,0,11,59173.053128,59355.874285,-10.363411909495824,162.71351415317434,173.07692606267017,4.9398371674767185,13.104804316953455,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.044009,59355.862281,-10.372044873617856,162.7021499573999,173.07419483101776,4.118176654360905,13.02412146170839,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.048803,59355.867634,-10.367506390232073,162.70721764650384,173.07472403673592,4.119024424881786,13.024310328506093,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,W1,FLUX,0.0563,59184.0,bolometric_peak,21,2,19,0.09523809523809523,1,0,1,59158.45764373,59359.3580796,-24.18096778377508,166.0116251065061,190.19259289028116,190.19259289028116,190.19259289028116,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,2,19,0.09523809523809523,1,0,1,59158.45764373,59359.3580796,-24.18096778377508,166.0116251065061,190.19259289028116,190.19259289028116,190.19259289028116,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,41,228,0.1524163568773234,33,0,8,59125.210208300035,59373.43918980006,-55.65633977086486,179.34222266407392,234.99856243493878,1.0082089369244605,4.787632216101024,159.34398021412503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,0,64,0,0,0,0,,,,,,,,,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_180,bounded_reference_anchored_sensitivity_grid,-60.0,180.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,79,245,0.24382716049382716,35,0,44,59128.232523099985,59373.40276619978,-52.795112089382776,179.307740414449,232.10285250383177,0.8684938465717034,4.721618488949054,130.0672486034389,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,79,0,1.0,2,0,77,58405.480409999844,58652.978515625,-22.491073221726747,214.1838864955581,236.67495971728488,1.994719000124315,6.087068064892466,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,55,0,1.0,11,0,44,58746.5,58907.47,-17.239171337661183,141.33165210367258,158.57082344133377,2.8025967117523507,6.126308945653228,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,225,458,0.3294289897510981,20,0,205,59121.49187499983,59526.45796300005,-29.695073877404308,364.4785405595317,394.173614436936,0.9226938425881368,2.9444650082741948,122.85209659524503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_365,bounded_reference_anchored_sensitivity_grid,-60.0,365.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,244,557,0.3046192259675406,20,0,224,59121.47313660011,59526.51269679982,-29.71331289288583,364.53181568633045,394.24512857921627,0.9261355095461437,2.858020576834012,87.9007767331579,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
