anchor_source,anchor_id,event,band,measurement_mode,anchor_mjd,anchor_definition,anchor_source_authors,anchor_source_year,anchor_doi,anchor_source_location,anchor_provenance_note,redshift_adopted,diagnostic_half_width_rest_days,eligible_N,local_N,local_pre_anchor_N,local_at_anchor_N,local_post_anchor_N,nearest_pre_anchor_mjd,nearest_pre_anchor_rest_days,nearest_post_anchor_mjd,nearest_post_anchor_rest_days,local_mjd_min,local_mjd_max,local_span_rest_days,local_brightest_observed_mjd,local_brightest_offset_rest_days,local_brightest_has_pre_measurement,local_brightest_has_post_measurement,pre_adjacent_steps_N,pre_rising_steps_N,pre_declining_steps_N,pre_tied_steps_N,pre_rising_step_fraction,post_adjacent_steps_N,post_rising_steps_N,post_declining_steps_N,post_tied_steps_N,post_declining_step_fraction,final_decline_anchor_selected,final_fitting_window_selected,model_time_defined,notes
PUBLISHED_ALTERNATIVE,ALT_58424p96,AT2018hyz,g,MAGNITUDE,58424.96,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.04573,60.0,79,29,2,0,27,58420.48647999996,-4.277891998925088,58432.352736666646,7.069450686741959,58405.480409999844,58485.267578125,76.29805793575427,58441.087890625,15.422614465493838,True,True,1,1,0,0,1.0,26,10,16,0,0.6153846153846154,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58424p96,AT2018hyz,g,MAGNITUDE,58424.96,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.04573,120.0,79,44,2,0,42,58420.48647999996,-4.277891998925088,58432.352736666646,7.069450686741959,58405.480409999844,58549.240234375,137.47317603507244,58441.087890625,15.422614465493838,True,True,1,1,0,0,1.0,41,14,27,0,0.6585365853658537,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58428p0,AT2018hyz,g,MAGNITUDE,58428.0,empirical light-curve-model peak quoted by Gomez et al.,Gomez et al.,2020,10.1093/mnras/staa2099,,Original source not independently reconstructed in this audit.,0.04573,30.0,79,19,2,0,17,58420.48647999996,-7.184952138732565,58432.352736666646,4.162390546934483,58405.480409999844,58455.021484375,47.3746324339517,58441.087890625,12.515554325686361,True,True,1,1,0,0,1.0,16,8,8,0,0.5,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58428p0,AT2018hyz,g,MAGNITUDE,58428.0,empirical light-curve-model peak quoted by Gomez et al.,Gomez et al.,2020,10.1093/mnras/staa2099,,Original source not independently reconstructed in this audit.,0.04573,60.0,79,30,2,0,28,58420.48647999996,-7.184952138732565,58432.352736666646,4.162390546934483,58405.480409999844,58488.330078125,79.22663414567461,58441.087890625,12.515554325686361,True,True,1,1,0,0,1.0,27,11,16,0,0.5925925925925926,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58428p0,AT2018hyz,g,MAGNITUDE,58428.0,empirical light-curve-model peak quoted by Gomez et al.,Gomez et al.,2020,10.1093/mnras/staa2099,,Original source not independently reconstructed in this audit.,0.04573,120.0,79,44,2,0,42,58420.48647999996,-7.184952138732565,58432.352736666646,4.162390546934483,58405.480409999844,58549.240234375,137.47317603507244,58441.087890625,12.515554325686361,True,True,1,1,0,0,1.0,41,14,27,0,0.6585365853658537,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,g,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,30.0,55,22,9,0,13,58759.43,-1.9406381448692915,58762.26,0.8471821343084944,58746.5,58790.33,43.17673598455542,58763.45,2.019445785264581,True,True,8,7,0,1,0.875,12,2,10,0,0.8333333333333334,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,g,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,60.0,55,35,9,0,26,58759.43,-1.9406381448692915,58762.26,0.8471821343084944,58746.5,58821.72,74.09888388679397,58763.45,2.019445785264581,True,True,8,7,0,1,0.875,25,5,20,0,0.8,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,g,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,120.0,55,49,9,0,40,58759.43,-1.9406381448692915,58762.26,0.8471821343084944,58746.5,58882.49,133.96313772620053,58763.45,2.019445785264581,True,True,8,7,0,1,0.875,39,8,30,1,0.7692307692307693,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,i,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,30.0,29,8,2,0,6,58758.35,-3.0045412902809594,58762.26,0.8471821343084944,58752.27,58790.09,37.25631199944806,58766.32,4.846669884643596,True,True,1,1,0,0,1.0,5,2,3,0,0.6,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,i,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,60.0,29,15,2,0,13,58758.35,-3.0045412902809594,58762.26,0.8471821343084944,58752.27,58821.73,68.42473377794607,58766.32,4.846669884643596,True,True,1,1,0,0,1.0,12,3,8,1,0.6666666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,i,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,120.0,29,27,2,0,25,58758.35,-3.0045412902809594,58762.26,0.8471821343084944,58752.27,58882.5,128.28898761735263,58766.32,4.846669884643596,True,True,1,1,0,0,1.0,24,8,15,1,0.625,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,r,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,30.0,61,20,7,0,13,58758.34,-3.0143922453330583,58762.26,0.8471821343084944,58745.49,58790.36,44.201235309765856,58763.49,2.05884960546581,True,True,6,3,3,0,0.5,12,4,8,0,0.6666666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,r,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,60.0,61,32,7,0,25,58758.34,-3.0143922453330583,58762.26,0.8471821343084944,58745.49,58821.73,75.10368130190737,58763.49,2.05884960546581,True,True,6,3,3,0,0.5,24,7,17,0,0.7083333333333334,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58761p4,AT2019qiz,r,MAGNITUDE,58761.4,inferred optical peak,Malyali et al.,2024,,,Secondary attribution to van Velzen et al.,0.01513,120.0,61,55,7,0,48,58758.34,-3.0143922453330583,58762.26,0.8471821343084944,58745.49,58881.11,133.5986523893517,58763.49,2.05884960546581,True,True,6,3,3,0,0.5,47,14,32,1,0.6808510638297872,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,g,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,30.0,55,24,13,0,11,58766.4,-0.09850955049948755,58769.93,3.378877582181879,58746.5,58794.55,47.33383901569543,58763.45,-3.0045412902809594,True,True,12,10,1,1,0.8333333333333334,10,0,10,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,g,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,60.0,55,36,13,0,23,58766.4,-0.09850955049948755,58769.93,3.378877582181879,58746.5,58825.44,77.76343916542938,58763.45,-3.0045412902809594,True,True,12,10,1,1,0.8333333333333334,22,3,19,0,0.8636363636363636,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,g,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,120.0,55,51,13,0,38,58766.4,-0.09850955049948755,58769.93,3.378877582181879,58746.5,58887.84,139.23339867799837,58763.45,-3.0045412902809594,True,True,12,10,1,1,0.8333333333333334,37,7,29,1,0.7837837837837838,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,i,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,30.0,29,9,4,0,5,58766.32,-0.1773171909019446,58769.94,3.3887285372339777,58752.27,58794.56,41.65968890684037,58766.32,-0.1773171909019446,True,True,3,3,0,0,1.0,4,1,3,0,0.75,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,i,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,60.0,29,16,4,0,12,58766.32,-0.1773171909019446,58769.94,3.3887285372339777,58752.27,58825.45,72.08928905657432,58766.32,-0.1773171909019446,True,True,3,3,0,0,1.0,11,2,8,1,0.7272727272727273,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,i,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,120.0,29,27,4,0,23,58766.32,-0.1773171909019446,58769.94,3.3887285372339777,58752.27,58882.5,128.28898761735263,58766.32,-0.1773171909019446,True,True,3,3,0,0,1.0,22,7,14,1,0.6363636363636364,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,r,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,30.0,61,23,11,0,12,58766.48,-0.019701910097030505,58769.43,2.8863298296772735,58745.49,58796.31,50.06255356456779,58763.49,-2.9651374700797306,True,True,10,6,4,0,0.6,11,3,8,0,0.7272727272727273,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,r,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,60.0,61,33,11,0,22,58766.48,-0.019701910097030505,58769.43,2.8863298296772735,58745.49,58825.44,78.75838562549069,58763.49,-2.9651374700797306,True,True,10,6,4,0,0.6,21,6,15,0,0.7142857142857143,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58766p5,AT2019qiz,r,MAGNITUDE,58766.5,fitted rest-frame g-band maximum,Yao et al.,2023,10.3847/2041-8213/acf216,,,0.01513,120.0,61,55,11,0,44,58766.48,-0.019701910097030505,58769.43,2.8863298296772735,58745.49,58881.11,133.5986523893517,58763.49,-2.9651374700797306,True,True,10,6,4,0,0.6,43,12,30,1,0.6976744186046512,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,g,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,30.0,55,24,13,0,11,58766.4,-1.1919655610602846,58769.93,2.285421571621082,58746.5,58794.55,47.33383901569543,58763.45,-4.097997300841756,True,True,12,10,1,1,0.8333333333333334,10,0,10,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,g,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,60.0,55,36,13,0,23,58766.4,-1.1919655610602846,58769.93,2.285421571621082,58746.5,58825.44,77.76343916542938,58763.45,-4.097997300841756,True,True,12,10,1,1,0.8333333333333334,22,3,19,0,0.8636363636363636,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,g,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,120.0,55,51,13,0,38,58766.4,-1.1919655610602846,58769.93,2.285421571621082,58746.5,58887.84,139.23339867799837,58763.45,-4.097997300841756,True,True,12,10,1,1,0.8333333333333334,37,7,29,1,0.7837837837837838,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,i,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,30.0,29,9,4,0,5,58766.32,-1.2707732014627418,58769.94,2.295272526673181,58752.27,58794.56,41.65968890684037,58766.32,-1.2707732014627418,True,True,3,3,0,0,1.0,4,1,3,0,0.75,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,i,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,60.0,29,16,4,0,12,58766.32,-1.2707732014627418,58769.94,2.295272526673181,58752.27,58825.45,72.08928905657432,58766.32,-1.2707732014627418,True,True,3,3,0,0,1.0,11,2,8,1,0.7272727272727273,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,i,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,120.0,29,27,4,0,23,58766.32,-1.2707732014627418,58769.94,2.295272526673181,58752.27,58882.5,128.28898761735263,58766.32,-1.2707732014627418,True,True,3,3,0,0,1.0,22,7,14,1,0.6363636363636364,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,r,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,30.0,61,23,11,0,12,58766.48,-1.1131579206578277,58769.43,1.7928738191164766,58745.49,58796.31,50.06255356456779,58763.49,-4.0585934806405275,True,True,10,6,4,0,0.6,11,3,8,0,0.7272727272727273,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,r,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,60.0,61,33,11,0,22,58766.48,-1.1131579206578277,58769.43,1.7928738191164766,58745.49,58825.44,78.75838562549069,58763.49,-4.0585934806405275,True,True,10,6,4,0,0.6,21,6,15,0,0.7142857142857143,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58767p61,AT2019qiz,r,MAGNITUDE,58767.61,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.01513,120.0,61,55,11,0,44,58766.48,-1.1131579206578277,58769.43,1.7928738191164766,58745.49,58881.11,133.5986523893517,58763.49,-4.0585934806405275,True,True,10,6,4,0,0.6,43,12,30,1,0.6976744186046512,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W1,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,30.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W1,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,60.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W1,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,120.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W2,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,30.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W2,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,60.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,W2,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,120.0,20,1,1,0,0,59143.278646855004,-12.226589134490265,,,59143.278646855004,59143.278646855004,0,59143.278646855004,-12.226589134490265,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,g,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,30.0,683,47,19,0,28,59155.3709028,-0.45659561213504596,59156.49336809991,0.635955634636423,59125.45075230021,59185.45230320003,58.40249070433388,59150.512557900045,-5.185464093082833,True,True,18,12,6,0,0.6666666666666666,27,12,15,0,0.5555555555555556,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,g,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,60.0,683,73,22,0,51,59155.3709028,-0.45659561213504596,59156.49336809991,0.635955634636423,59121.49187499983,59217.43195600016,93.38324767888032,59150.512557900045,-5.185464093082833,True,True,21,14,7,0,0.6666666666666666,50,24,26,0,0.52,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,g,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,120.0,683,148,22,0,126,59155.3709028,-0.45659561213504596,59156.49336809991,0.635955634636423,59121.49187499983,59278.24677080009,152.57732854470495,59150.512557900045,-5.185464093082833,True,True,21,14,7,0,0.6666666666666666,125,62,63,0,0.504,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,r,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,30.0,801,46,19,0,27,59155.445787000004,-0.38370709960511734,59156.531979199965,0.6735377367362082,59125.50619209977,59185.3745833002,58.27287975280268,59150.49554400006,-5.2020245672812555,True,True,18,11,7,0,0.6111111111111112,26,11,15,0,0.5769230769230769,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,r,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,60.0,801,67,22,0,45,59155.445787000004,-0.38370709960511734,59156.531979199965,0.6735377367362082,59121.47313660011,59217.34434030019,93.31620598033884,59150.49554400006,-5.2020245672812555,True,True,21,13,8,0,0.6190476190476191,44,21,23,0,0.5227272727272727,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_59155p84,AT2020wey,r,FLUX,59155.84,"fitted rest-frame g-band maximum, Yao r1+d5",Yao et al.,2023,10.3847/2041-8213/acf216,,,0.02738,120.0,801,143,22,0,121,59155.445787000004,-0.38370709960511734,59156.531979199965,0.6735377367362082,59121.47313660011,59278.17400459992,152.52474060212455,59150.49554400006,-5.2020245672812555,True,True,21,13,8,0,0.6190476190476191,120,63,57,0,0.475,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
